transaction_id,customer_id,transaction_date,transaction_type,amount,transaction_frequency,average_transaction_amount,account_age_days,merchant_category,location,fraud_status
268,15624667,2024-01-12 03:00:00,Withdrawal,2217.54,36,13754.06,1132,Food,Hyderabad,Normal
269,15742607,2024-01-12 04:00:00,Withdrawal,809.06,14,4575.36,1477,Retail,Bangalore,Normal
270,15624437,2024-01-12 05:00:00,Transfer,3566.6,19,1514.57,555,Online,Chennai,Normal
271,15775192,2024-01-12 06:00:00,Withdrawal,3086.33,7,5294.93,2618,Bills,Mumbai,Normal
272,15691004,2024-01-12 07:00:00,Payment,11551.08,3,1603.51,1709,Travel,Chennai,Normal
273,15726484,2024-01-12 08:00:00,Deposit,13296.68,33,537.4,2554,Retail,Mumbai,Normal
274,15724321,2024-01-12 09:00:00,Transfer,2419.03,44,2580.17,1908,Bills,Mumbai,Normal
275,15582591,2024-01-12 10:00:00,Payment,3383.79,32,5561.59,39,Travel,Mumbai,Normal
276,15730038,2024-01-12 11:00:00,Withdrawal,11328.19,47,1897.07,1313,Retail,Mumbai,Normal
277,15626948,2024-01-12 12:00:00,Withdrawal,8217.76,11,8135.55,2601,Online,Delhi,Normal
278,15650086,2024-01-12 13:00:00,Payment,18.32,42,1957.25,2887,Travel,Mumbai,Normal
279,15733261,2024-01-12 14:00:00,Deposit,1928.75,2,1722.14,2849,Bills,Delhi,Normal
280,15691323,2024-01-12 15:00:00,Deposit,2738.95,26,25378.67,1649,Retail,Hyderabad,Suspicious
281,15708193,2024-01-12 16:00:00,Transfer,1304.98,4,2634.77,1913,Food,Delhi,Normal
282,15764654,2024-01-12 17:00:00,Withdrawal,1113.04,17,6543.56,2937,Retail,Mumbai,Normal
283,15785980,2024-01-12 18:00:00,Payment,192.58,17,6538.78,1088,Bills,Hyderabad,Normal
284,15657540,2024-01-12 19:00:00,Deposit,5155.28,28,10434.77,2252,Bills,Chennai,Normal
285,15689612,2024-01-12 20:00:00,Transfer,1522.52,30,354.87,2519,Food,Delhi,Normal
286,15735632,2024-01-12 21:00:00,Withdrawal,268.84,40,1265.54,1200,Bills,Chennai,Normal
287,15619045,2024-01-12 22:00:00,Withdrawal,1313.19,23,5839.73,1622,Retail,Hyderabad,Normal
288,15704014,2024-01-12 23:00:00,Transfer,8095.27,46,3307.64,1957,Travel,Delhi,Normal
289,15751333,2024-01-13 00:00:00,Transfer,9535.49,24,3280.42,2323,Retail,Mumbai,Normal
290,15699029,2024-01-13 01:00:00,Deposit,3299.2,29,727.12,704,Bills,Delhi,Normal
291,15656263,2024-01-13 02:00:00,Payment,2689.88,4,1320.43,1908,Food,Mumbai,Normal
292,15796813,2024-01-13 03:00:00,Withdrawal,19050.42,38,2947.01,2191,Food,Bangalore,Normal
293,15747974,2024-01-13 04:00:00,Payment,1119.25,29,1298.39,1041,Online,Delhi,Normal
294,15596713,2024-01-13 05:00:00,Withdrawal,1212.65,19,944.32,823,Food,Delhi,Normal
295,15709639,2024-01-13 06:00:00,Withdrawal,1725.62,27,367.39,262,Food,Chennai,Normal
296,15684934,2024-01-13 07:00:00,Payment,948.29,29,677.11,1731,Bills,Chennai,Normal
297,15740356,2024-01-13 08:00:00,Transfer,2385.07,36,5859.06,1375,Travel,Hyderabad,Normal
298,15657449,2024-01-13 09:00:00,Deposit,12086.29,35,5074.46,2203,Travel,Mumbai,Normal
299,15790689,2024-01-13 10:00:00,Withdrawal,4777.08,6,187.67,540,Bills,Chennai,Normal
300,15636551,2024-01-13 11:00:00,Transfer,2654.69,23,909.03,1537,Food,Hyderabad,Normal
301,15670646,2024-01-13 12:00:00,Withdrawal,13621.72,39,3288.06,2358,Retail,Mumbai,Normal
302,15635752,2024-01-13 13:00:00,Deposit,248.39,46,1558.14,827,Travel,Mumbai,Normal
303,15812982,2024-01-13 14:00:00,Withdrawal,1180.36,44,6932.07,2980,Bills,Mumbai,Normal
304,15628674,2024-01-13 15:00:00,Deposit,4172.27,48,6148.27,1336,Retail,Bangalore,Normal
305,15801699,2024-01-13 16:00:00,Deposit,4779.74,8,8886.99,2728,Food,Mumbai,Normal
306,15650933,2024-01-13 17:00:00,Withdrawal,201.81,2,3310.66,421,Bills,Hyderabad,Normal
307,15613713,2024-01-13 18:00:00,Withdrawal,2579.52,13,1735.93,411,Travel,Mumbai,Normal
308,15654519,2024-01-13 19:00:00,Deposit,5237.04,40,3726.27,2293,Retail,Mumbai,Normal
309,15682541,2024-01-13 20:00:00,Transfer,5987.81,21,373.45,2619,Retail,Hyderabad,Normal
310,15661249,2024-01-13 21:00:00,Payment,5082.49,31,38.53,635,Travel,Delhi,Normal
311,15791373,2024-01-13 22:00:00,Deposit,1932.46,48,68.97,145,Retail,Mumbai,Normal
312,15736534,2024-01-13 23:00:00,Withdrawal,490.93,36,2093.91,538,Travel,Hyderabad,Normal
313,15734610,2024-01-14 00:00:00,Withdrawal,2785.33,48,1035.48,2348,Bills,Chennai,Normal
314,15659305,2024-01-14 01:00:00,Transfer,689.16,38,684.76,1493,Online,Hyderabad,Normal
315,15726931,2024-01-14 02:00:00,Payment,14746.5,27,3821.44,1077,Food,Bangalore,Normal
316,15624729,2024-01-14 03:00:00,Deposit,3223.41,36,21270.04,805,Bills,Chennai,Suspicious
317,15774179,2024-01-14 04:00:00,Deposit,1908.2,48,782.86,1096,Food,Delhi,Normal
318,15665802,2024-01-14 05:00:00,Payment,7268.67,23,3162.35,1223,Food,Delhi,Normal
319,15755649,2024-01-14 06:00:00,Deposit,3445.26,21,510.1,369,Travel,Hyderabad,Normal
320,15659325,2024-01-14 07:00:00,Payment,1855.56,13,10886.76,198,Online,Hyderabad,Normal
321,15668460,2024-01-14 08:00:00,Withdrawal,8355.71,37,1379.86,1868,Food,Mumbai,Normal
322,15624343,2024-01-14 09:00:00,Payment,10092.75,47,8426.09,1591,Food,Mumbai,Normal
323,15752816,2024-01-14 10:00:00,Deposit,5589.1,26,1331.14,2739,Bills,Bangalore,Normal
324,15743570,2024-01-14 11:00:00,Payment,240.52,40,6560.67,2220,Online,Mumbai,Normal
325,15587647,2024-01-14 12:00:00,Transfer,4177.27,7,939.76,604,Online,Hyderabad,Normal
326,15706647,2024-01-14 13:00:00,Withdrawal,7204.7,46,1385.71,1658,Food,Hyderabad,Normal
327,15660417,2024-01-14 14:00:00,Withdrawal,733.82,39,855.13,1772,Online,Mumbai,Normal
328,15649418,2024-01-14 15:00:00,Payment,1298.2,22,1227.51,504,Bills,Bangalore,Normal
329,15641480,2024-01-14 16:00:00,Deposit,10706.38,39,7203.99,2388,Travel,Hyderabad,Normal
330,15645095,2024-01-14 17:00:00,Transfer,101.63,23,4075.87,560,Food,Bangalore,Normal
331,15748499,2024-01-14 18:00:00,Withdrawal,6986.31,30,2082.69,1020,Retail,Hyderabad,Normal
332,15597914,2024-01-14 19:00:00,Withdrawal,3210.12,18,14234.36,2150,Food,Bangalore,Normal
333,15570205,2024-01-14 20:00:00,Deposit,2959.93,42,2500.92,1447,Food,Bangalore,Normal
334,15660200,2024-01-14 21:00:00,Deposit,35.61,18,13994.36,898,Travel,Bangalore,Normal
335,15750410,2024-01-14 22:00:00,Transfer,8557.3,46,875.55,2471,Retail,Mumbai,Normal
336,15709368,2024-01-14 23:00:00,Payment,2230.07,10,9400.32,1811,Retail,Delhi,Normal
337,15814268,2024-01-15 00:00:00,Deposit,3890.97,39,55.67,2558,Retail,Bangalore,Normal
338,15571221,2024-01-15 01:00:00,Payment,5655.17,30,3152.5,2550,Travel,Bangalore,Normal
339,15750772,2024-01-15 02:00:00,Transfer,6063.88,26,2200.02,342,Online,Hyderabad,Normal
340,15675176,2024-01-15 03:00:00,Payment,15615.56,7,2978.5,1491,Retail,Delhi,Normal
341,15763194,2024-01-15 04:00:00,Withdrawal,3789.39,7,3224.77,981,Online,Hyderabad,Normal
342,15770995,2024-01-15 05:00:00,Payment,2551.79,5,1970.84,2401,Bills,Hyderabad,Normal
343,15796957,2024-01-15 06:00:00,Transfer,15363.46,1,25275.09,1042,Travel,Bangalore,Suspicious
344,15659800,2024-01-15 07:00:00,Transfer,5137.65,46,15004.24,994,Online,Chennai,Suspicious
345,15787529,2024-01-15 08:00:00,Transfer,1770.18,18,13053.96,2164,Retail,Delhi,Normal
346,15739803,2024-01-15 09:00:00,Payment,676.03,13,15469.16,388,Retail,Hyderabad,Normal
347,15679738,2024-01-15 10:00:00,Withdrawal,9243.38,25,6300.39,724,Online,Chennai,Normal
348,15788539,2024-01-15 11:00:00,Deposit,2248.51,40,17893.23,2274,Online,Chennai,Normal
349,15576022,2024-01-15 12:00:00,Withdrawal,5400.96,8,8915.86,2833,Bills,Hyderabad,Normal
350,15658240,2024-01-15 13:00:00,Payment,3182.1,10,2150.96,1438,Travel,Bangalore,Normal
351,15663234,2024-01-15 14:00:00,Payment,1109.03,32,6144.32,1171,Food,Mumbai,Normal
352,15744919,2024-01-15 15:00:00,Deposit,4602.58,17,9724.76,527,Bills,Hyderabad,Normal
353,15614137,2024-01-15 16:00:00,Payment,313.01,38,4987.61,937,Bills,Bangalore,Normal
354,15680046,2024-01-15 17:00:00,Transfer,2666.57,15,2198.14,491,Bills,Delhi,Normal
355,15769312,2024-01-15 18:00:00,Transfer,3955.07,15,272.22,1647,Retail,Bangalore,Normal
356,15703763,2024-01-15 19:00:00,Transfer,2863.92,48,6636.55,2311,Online,Chennai,Normal
357,15568032,2024-01-15 20:00:00,Transfer,6904.99,40,12208.61,446,Travel,Delhi,Normal
358,15657317,2024-01-15 21:00:00,Transfer,8799.12,20,1800.57,1520,Retail,Delhi,Normal
359,15802368,2024-01-15 22:00:00,Payment,7375.48,15,659.06,1535,Bills,Mumbai,Normal
360,15783026,2024-01-15 23:00:00,Deposit,197.93,35,1581.09,1418,Travel,Mumbai,Normal
361,15626135,2024-01-16 00:00:00,Deposit,1079.16,6,3495.06,2230,Retail,Hyderabad,Normal
362,15729359,2024-01-16 01:00:00,Transfer,3845.9,30,1524.63,301,Food,Bangalore,Normal
363,15815043,2024-01-16 02:00:00,Payment,13653.17,8,3772.79,421,Bills,Hyderabad,Normal
364,15745012,2024-01-16 03:00:00,Withdrawal,9007.74,31,13627.12,2624,Retail,Mumbai,Normal
365,15698246,2024-01-16 04:00:00,Withdrawal,9242.74,48,4443.56,754,Retail,Chennai,Normal
366,15663263,2024-01-16 05:00:00,Payment,1806.34,47,1801.8,1776,Bills,Mumbai,Normal
367,15644753,2024-01-16 06:00:00,Transfer,2805.75,32,10980.08,1704,Food,Bangalore,Normal
368,15616529,2024-01-16 07:00:00,Deposit,3181.06,45,3335.48,2266,Online,Chennai,Normal
369,15783083,2024-01-16 08:00:00,Payment,856.15,15,549.57,2889,Food,Hyderabad,Normal
370,15722090,2024-01-16 09:00:00,Withdrawal,157.8,18,2764.45,424,Bills,Hyderabad,Normal
371,15657228,2024-01-16 10:00:00,Withdrawal,14678.16,13,4241.07,691,Online,Mumbai,Normal
372,15611247,2024-01-16 11:00:00,Withdrawal,1376.87,24,7286.92,882,Retail,Mumbai,Normal
373,15619801,2024-01-16 12:00:00,Transfer,1371.85,40,11025.4,2671,Food,Hyderabad,Normal
374,15580935,2024-01-16 13:00:00,Withdrawal,435.31,14,1527.48,2267,Food,Hyderabad,Normal
375,15764174,2024-01-16 14:00:00,Payment,13190.83,28,676.1,2311,Online,Delhi,Normal
376,15795224,2024-01-16 15:00:00,Payment,4334.37,11,306.78,1741,Retail,Bangalore,Normal
377,15601383,2024-01-16 16:00:00,Withdrawal,5498.62,6,5363.06,2309,Food,Delhi,Normal
378,15619087,2024-01-16 17:00:00,Payment,12128.11,25,6342.07,2435,Online,Delhi,Normal
379,15737888,2024-01-16 18:00:00,Withdrawal,2120.34,1,2106.28,2555,Food,Hyderabad,Normal
380,15724719,2024-01-16 19:00:00,Withdrawal,4857.79,25,2016.23,2060,Retail,Bangalore,Normal
381,15572956,2024-01-16 20:00:00,Deposit,197.86,2,12337.12,266,Retail,Hyderabad,Normal
382,15781272,2024-01-16 21:00:00,Transfer,1033.72,32,9940.33,1086,Travel,Delhi,Normal
383,15581229,2024-01-16 22:00:00,Transfer,8896.56,13,1062.46,2290,Online,Delhi,Normal
384,15676091,2024-01-16 23:00:00,Deposit,7278.62,33,6071.22,1625,Bills,Hyderabad,Normal
385,15748552,2024-01-17 00:00:00,Deposit,2158.86,32,3898.86,2456,Food,Mumbai,Normal
386,15609623,2024-01-17 01:00:00,Transfer,2364.52,24,670.0,1055,Retail,Mumbai,Normal
387,15689661,2024-01-17 02:00:00,Withdrawal,3813.07,27,1765.02,938,Food,Hyderabad,Normal
388,15704081,2024-01-17 03:00:00,Withdrawal,1.21,4,781.5,479,Food,Chennai,Normal
389,15793331,2024-01-17 04:00:00,Transfer,1380.38,24,1399.12,598,Bills,Chennai,Normal
390,15692575,2024-01-17 05:00:00,Withdrawal,1167.43,23,3821.18,2890,Retail,Mumbai,Normal
391,15579914,2024-01-17 06:00:00,Deposit,1441.63,29,1881.71,1703,Travel,Bangalore,Normal
392,15633648,2024-01-17 07:00:00,Withdrawal,8197.06,34,2003.89,2356,Online,Delhi,Normal
393,15689612,2024-01-17 08:00:00,Withdrawal,1640.26,21,3103.05,243,Food,Bangalore,Normal
394,15671358,2024-01-17 09:00:00,Payment,1063.0,30,365.06,1804,Bills,Mumbai,Normal
395,15620111,2024-01-17 10:00:00,Payment,3508.55,26,5369.83,1338,Bills,Hyderabad,Normal
396,15589698,2024-01-17 11:00:00,Payment,10036.35,20,2054.72,747,Online,Chennai,Normal
397,15695846,2024-01-17 12:00:00,Withdrawal,1381.07,16,2618.76,999,Online,Mumbai,Normal
398,15588449,2024-01-17 13:00:00,Transfer,408.96,3,14645.01,2948,Retail,Bangalore,Suspicious
399,15810010,2024-01-17 14:00:00,Deposit,2203.43,49,1688.62,1695,Food,Bangalore,Normal
400,15700394,2024-01-17 15:00:00,Withdrawal,6884.73,37,4178.99,2515,Food,Mumbai,Normal
401,15719898,2024-01-17 16:00:00,Transfer,4000.22,40,1993.64,2748,Online,Delhi,Normal
402,15714575,2024-01-17 17:00:00,Withdrawal,8485.7,44,8987.95,933,Travel,Bangalore,Normal
403,15646196,2024-01-17 18:00:00,Deposit,16043.66,25,7502.9,1480,Food,Delhi,Normal
404,15722993,2024-01-17 19:00:00,Withdrawal,7867.04,23,1106.31,1485,Bills,Delhi,Normal
405,15675176,2024-01-17 20:00:00,Deposit,4629.22,44,4707.32,2969,Online,Hyderabad,Normal
406,15652693,2024-01-17 21:00:00,Withdrawal,3399.59,1,269.57,2466,Food,Mumbai,Normal
407,15737971,2024-01-17 22:00:00,Deposit,204.47,33,13207.44,164,Retail,Mumbai,Normal
408,15791991,2024-01-17 23:00:00,Withdrawal,20777.48,15,1716.92,561,Online,Delhi,Normal
409,15699911,2024-01-18 00:00:00,Deposit,2418.33,17,7131.42,2297,Bills,Hyderabad,Normal
410,15782236,2024-01-18 01:00:00,Payment,825.72,34,1533.43,362,Retail,Bangalore,Normal
411,15672499,2024-01-18 02:00:00,Withdrawal,5493.69,17,4007.08,1183,Online,Bangalore,Normal
412,15702566,2024-01-18 03:00:00,Withdrawal,1672.39,41,16439.65,1655,Online,Mumbai,Normal
413,15571816,2024-01-18 04:00:00,Transfer,4406.77,44,8374.16,1478,Food,Delhi,Normal
414,15706904,2024-01-18 05:00:00,Transfer,4418.73,4,699.16,1351,Retail,Hyderabad,Normal
415,15694677,2024-01-18 06:00:00,Deposit,2950.52,13,3171.77,1557,Online,Hyderabad,Normal
416,15631800,2024-01-18 07:00:00,Withdrawal,9043.06,4,1714.11,1738,Bills,Bangalore,Normal
417,15611551,2024-01-18 08:00:00,Deposit,1539.2,7,2279.04,2434,Retail,Bangalore,Normal
418,15660611,2024-01-18 09:00:00,Payment,2976.77,46,1632.97,430,Food,Chennai,Normal
419,15692671,2024-01-18 10:00:00,Transfer,3857.62,9,1637.65,2041,Travel,Chennai,Normal
420,15571121,2024-01-18 11:00:00,Deposit,5447.64,23,3128.38,2973,Online,Delhi,Normal
421,15588928,2024-01-18 12:00:00,Deposit,7661.73,33,852.59,2786,Travel,Chennai,Normal
422,15753102,2024-01-18 13:00:00,Transfer,2511.04,33,3083.53,1508,Online,Hyderabad,Normal
423,15712938,2024-01-18 14:00:00,Withdrawal,5192.95,20,1308.27,1944,Food,Chennai,Normal
424,15731478,2024-01-18 15:00:00,Deposit,816.19,4,1364.24,1087,Food,Mumbai,Normal
425,15806511,2024-01-18 16:00:00,Transfer,13489.12,1,5369.08,2325,Food,Mumbai,Normal
426,15734649,2024-01-18 17:00:00,Withdrawal,2414.91,42,120.16,71,Food,Bangalore,Normal
427,15667046,2024-01-18 18:00:00,Payment,6537.81,34,1918.25,830,Retail,Bangalore,Normal
428,15635752,2024-01-18 19:00:00,Transfer,102.75,27,2093.85,2200,Retail,Delhi,Normal
429,15691910,2024-01-18 20:00:00,Deposit,1148.24,21,2655.21,56,Online,Mumbai,Normal
430,15758372,2024-01-18 21:00:00,Payment,3338.2,24,4422.68,2648,Retail,Delhi,Normal
431,15700826,2024-01-18 22:00:00,Withdrawal,10529.03,15,1846.15,1200,Online,Delhi,Normal
432,15657139,2024-01-18 23:00:00,Withdrawal,3746.0,35,958.81,2573,Retail,Chennai,Normal
433,15668629,2024-01-19 00:00:00,Transfer,13287.06,25,8646.87,2563,Retail,Bangalore,Normal
434,15807312,2024-01-19 01:00:00,Transfer,3306.27,9,15861.41,2976,Retail,Delhi,Suspicious
435,15646521,2024-01-19 02:00:00,Transfer,3371.13,17,80.87,740,Bills,Delhi,Normal
436,15798615,2024-01-19 03:00:00,Withdrawal,637.73,21,3162.75,2453,Food,Bangalore,Normal
437,15704788,2024-01-19 04:00:00,Payment,8114.04,13,1672.39,2048,Bills,Bangalore,Normal
438,15567991,2024-01-19 05:00:00,Withdrawal,1418.22,3,1297.33,694,Retail,Mumbai,Normal
439,15599024,2024-01-19 06:00:00,Deposit,11493.59,4,1636.12,812,Retail,Bangalore,Normal
440,15579262,2024-01-19 07:00:00,Withdrawal,12085.73,4,4074.16,2928,Bills,Chennai,Normal
441,15764922,2024-01-19 08:00:00,Deposit,14350.8,43,846.42,2009,Online,Mumbai,Normal
442,15754012,2024-01-19 09:00:00,Payment,3672.25,28,9760.99,2077,Food,Delhi,Normal
443,15776824,2024-01-19 10:00:00,Transfer,5651.97,7,2510.3,1136,Online,Chennai,Normal
444,15622658,2024-01-19 11:00:00,Transfer,7537.02,26,1575.59,1588,Food,Chennai,Normal
445,15643770,2024-01-19 12:00:00,Withdrawal,702.14,11,5801.73,1752,Travel,Mumbai,Normal
446,15634551,2024-01-19 13:00:00,Transfer,4593.43,24,65.93,1681,Food,Delhi,Normal
447,15710553,2024-01-19 14:00:00,Payment,174.5,43,2261.5,2751,Online,Mumbai,Normal
448,15585451,2024-01-19 15:00:00,Transfer,3441.46,10,1755.9,1156,Food,Hyderabad,Normal
449,15586931,2024-01-19 16:00:00,Withdrawal,841.16,37,1651.23,1808,Travel,Hyderabad,Normal
450,15692918,2024-01-19 17:00:00,Payment,1010.11,13,1644.35,2439,Travel,Mumbai,Normal
451,15791316,2024-01-19 18:00:00,Deposit,2271.03,44,127.08,713,Retail,Delhi,Normal
452,15591169,2024-01-19 19:00:00,Withdrawal,2832.02,42,660.05,1309,Travel,Delhi,Normal
453,15794048,2024-01-19 20:00:00,Deposit,4879.84,39,612.07,2324,Bills,Bangalore,Normal
454,15589348,2024-01-19 21:00:00,Payment,386.72,19,17900.26,2040,Online,Chennai,Normal
455,15686964,2024-01-19 22:00:00,Withdrawal,3502.79,19,89.66,1245,Bills,Mumbai,Normal
456,15661821,2024-01-19 23:00:00,Withdrawal,1008.29,12,731.24,1679,Bills,Chennai,Normal
457,15632143,2024-01-20 00:00:00,Payment,4266.29,22,14625.57,2612,Online,Chennai,Normal
458,15600692,2024-01-20 01:00:00,Transfer,5072.34,47,3958.21,1923,Bills,Hyderabad,Normal
459,15706729,2024-01-20 02:00:00,Withdrawal,4067.65,37,2396.2,343,Bills,Hyderabad,Normal
460,15662098,2024-01-20 03:00:00,Withdrawal,6702.7,30,328.14,1426,Bills,Mumbai,Normal
461,15788686,2024-01-20 04:00:00,Deposit,2044.42,46,4430.55,473,Travel,Mumbai,Normal
462,15624072,2024-01-20 05:00:00,Transfer,7243.12,12,593.09,1701,Online,Delhi,Normal
463,15753895,2024-01-20 06:00:00,Deposit,2834.93,29,4449.05,2946,Online,Mumbai,Normal
464,15795878,2024-01-20 07:00:00,Deposit,3310.03,21,15486.69,1843,Online,Delhi,Normal
465,15732266,2024-01-20 08:00:00,Transfer,5222.07,11,3036.91,611,Bills,Delhi,Normal
466,15688963,2024-01-20 09:00:00,Transfer,92.64,37,963.62,2948,Travel,Mumbai,Normal
467,15794875,2024-01-20 10:00:00,Payment,5306.5,48,3926.34,1413,Online,Delhi,Normal
468,15812241,2024-01-20 11:00:00,Transfer,4819.34,18,2877.39,577,Food,Chennai,Normal
469,15643865,2024-01-20 12:00:00,Withdrawal,1854.21,44,3046.91,1161,Online,Delhi,Normal
470,15764343,2024-01-20 13:00:00,Transfer,448.5,27,2601.17,494,Retail,Chennai,Normal
471,15578251,2024-01-20 14:00:00,Payment,476.7,37,4480.25,1075,Food,Chennai,Normal
472,15616745,2024-01-20 15:00:00,Payment,12834.3,48,3394.02,2579,Online,Chennai,Normal
473,15617617,2024-01-20 16:00:00,Payment,5844.3,12,17369.71,2928,Bills,Bangalore,Suspicious
474,15579131,2024-01-20 17:00:00,Transfer,679.69,23,6991.66,1894,Online,Bangalore,Normal
475,15637646,2024-01-20 18:00:00,Transfer,2205.9,34,1229.9,745,Travel,Delhi,Normal
476,15812611,2024-01-20 19:00:00,Deposit,4488.36,38,5174.96,921,Travel,Mumbai,Normal
477,15695632,2024-01-20 20:00:00,Deposit,9026.4,23,964.72,530,Online,Delhi,Normal
478,15777060,2024-01-20 21:00:00,Withdrawal,223.21,25,6099.4,2812,Bills,Bangalore,Normal
479,15624993,2024-01-20 22:00:00,Deposit,1350.08,4,638.6,2670,Bills,Hyderabad,Normal
480,15621031,2024-01-20 23:00:00,Withdrawal,11024.98,30,2566.42,436,Bills,Hyderabad,Normal
481,15624755,2024-01-21 00:00:00,Payment,46.04,30,6254.15,1383,Online,Delhi,Normal
482,15660602,2024-01-21 01:00:00,Deposit,1124.47,13,1314.64,732,Online,Bangalore,Normal
483,15611794,2024-01-21 02:00:00,Transfer,15973.87,42,7258.94,2363,Retail,Chennai,Normal
484,15623649,2024-01-21 03:00:00,Deposit,4751.85,49,4132.99,2224,Travel,Bangalore,Normal
485,15604515,2024-01-21 04:00:00,Withdrawal,1516.83,14,2026.82,2871,Food,Delhi,Normal
486,15686302,2024-01-21 05:00:00,Deposit,346.7,47,2202.54,2039,Food,Bangalore,Normal
487,15777893,2024-01-21 06:00:00,Payment,142.98,8,10414.3,413,Travel,Hyderabad,Normal
488,15773789,2024-01-21 07:00:00,Transfer,1403.5,24,982.53,2088,Retail,Chennai,Normal
489,15654238,2024-01-21 08:00:00,Withdrawal,10663.61,18,4728.36,2353,Travel,Delhi,Normal
490,15713983,2024-01-21 09:00:00,Transfer,2688.53,35,4914.35,915,Retail,Delhi,Normal
491,15653773,2024-01-21 10:00:00,Transfer,6370.78,25,10227.31,1621,Retail,Mumbai,Normal
492,15809227,2024-01-21 11:00:00,Withdrawal,12522.59,17,4995.38,993,Bills,Chennai,Normal
493,15625942,2024-01-21 12:00:00,Transfer,2621.58,32,3512.78,332,Travel,Delhi,Normal
494,15595324,2024-01-21 13:00:00,Transfer,1061.5,24,9312.54,2281,Food,Bangalore,Normal
495,15585100,2024-01-21 14:00:00,Deposit,3639.91,7,7067.46,374,Online,Bangalore,Normal
496,15789955,2024-01-21 15:00:00,Transfer,11934.38,13,5046.08,1813,Online,Bangalore,Normal
497,15694601,2024-01-21 16:00:00,Transfer,8157.76,27,132.48,855,Travel,Bangalore,Normal
498,15615012,2024-01-21 17:00:00,Transfer,340.48,48,1870.56,1319,Online,Delhi,Normal
499,15800295,2024-01-21 18:00:00,Transfer,5897.58,5,3997.49,51,Retail,Hyderabad,Normal
500,15694349,2024-01-21 19:00:00,Withdrawal,4241.96,36,2954.68,2916,Online,Chennai,Normal
501,15612109,2024-01-21 20:00:00,Payment,11900.74,26,1538.64,2613,Retail,Bangalore,Normal
502,15669414,2024-01-21 21:00:00,Deposit,653.29,42,623.92,1759,Retail,Delhi,Normal
503,15795586,2024-01-21 22:00:00,Transfer,3818.24,45,3220.76,1149,Food,Delhi,Normal
504,15570947,2024-01-21 23:00:00,Transfer,10578.98,31,1347.03,1498,Online,Bangalore,Normal
505,15745605,2024-01-22 00:00:00,Withdrawal,2638.37,10,1061.08,292,Food,Mumbai,Normal
506,15724890,2024-01-22 01:00:00,Payment,3288.85,46,2036.36,2661,Online,Delhi,Normal
507,15783522,2024-01-22 02:00:00,Transfer,365.33,26,6157.62,2460,Retail,Chennai,Normal
508,15733883,2024-01-22 03:00:00,Withdrawal,1629.65,22,2676.58,1603,Online,Chennai,Normal
509,15572158,2024-01-22 04:00:00,Deposit,1961.56,12,975.9,2994,Food,Mumbai,Normal
510,15812184,2024-01-22 05:00:00,Deposit,14513.25,32,497.28,421,Bills,Delhi,Normal
511,15572356,2024-01-22 06:00:00,Transfer,1661.08,27,2764.5,2966,Food,Mumbai,Normal
512,15654238,2024-01-22 07:00:00,Transfer,3088.98,33,6326.64,569,Bills,Delhi,Normal
513,15689514,2024-01-22 08:00:00,Payment,5563.12,20,4231.62,1145,Travel,Delhi,Normal
514,15773260,2024-01-22 09:00:00,Payment,884.78,39,1056.64,2643,Food,Mumbai,Normal
515,15669516,2024-01-22 10:00:00,Transfer,3331.97,41,2295.82,1212,Online,Hyderabad,Normal
516,15565996,2024-01-22 11:00:00,Withdrawal,6707.35,40,7730.45,913,Bills,Bangalore,Normal
517,15807432,2024-01-22 12:00:00,Payment,10081.59,13,782.39,257,Online,Bangalore,Normal
518,15802071,2024-01-22 13:00:00,Transfer,4920.96,14,3037.84,2550,Bills,Bangalore,Normal
519,15774551,2024-01-22 14:00:00,Payment,5528.99,44,1761.66,2449,Food,Mumbai,Normal
